action,Length
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,30
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,37
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,33
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,34
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,31
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,35
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,39
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
0,52
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,44
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,49
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,42
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,39
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,37
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
1,30
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,38
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,34
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,37
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,40
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,36
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,39
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
2,41
