action,Length
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,28
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,29
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,42
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,44
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,38
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,40
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,50
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
0,62
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,38
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,33
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,31
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,18
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,34
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,32
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,29
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
1,35
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,47
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,56
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,46
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,50
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,52
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,58
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,55
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,68
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
2,51
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,40
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,32
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,43
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,41
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,47
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,52
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
3,62
